Date,Exchange Rate,US Interest Rate,Turkey Interest Rate,Turkey GDP Growth Rate,Unemployment,Current Account Balance,Inflation Rate Differential,US GDP Growth Rate,Turkey Public Debt ,Unemployment (US),Unemployment Differential
14/04/14,2.1208,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
15/04/14,2.1424,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
16/04/14,2.1366,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
17/04/14,2.1267,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
18/04/14,2.1296,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
21/04/14,2.1339,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
22/04/14,2.1414,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
23/04/14,2.1506,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
24/04/14,2.1356,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
25/04/14,2.1341,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
28/04/14,2.1257,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
29/04/14,2.1202,0.25,8,-11.632,10.07,-3.023,7.430532,5.5,-4255,6.2,3.87
30/04/14,2.1125,0.25,8,-11.632,10.07,-4.769,7.430532,5.5,-4255,6.2,3.87
01/05/14,2.1058,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
02/05/14,2.1055,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
05/05/14,2.1002,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
06/05/14,2.0897,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
07/05/14,2.0814,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
08/05/14,2.0735,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
09/05/14,2.0769,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
12/05/14,2.0808,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
13/05/14,2.0683,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
14/05/14,2.0707,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
15/05/14,2.0984,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
16/05/14,2.0985,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
19/05/14,2.0966,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
20/05/14,2.1135,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
21/05/14,2.0949,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
22/05/14,2.0813,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
23/05/14,2.0816,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
26/05/14,2.0837,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
27/05/14,2.1018,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
28/05/14,2.0994,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
29/05/14,2.0867,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
30/05/14,2.0968,0.25,8,-11.632,10.07,-4.769,7.528907,5.5,-2792,6.3,3.77
02/06/14,2.1084,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
03/06/14,2.1172,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
04/06/14,2.1154,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
05/06/14,2.0963,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
06/06/14,2.0775,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
09/06/14,2.0867,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
10/06/14,2.0798,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
11/06/14,2.1166,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
12/06/14,2.1116,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
13/06/14,2.1195,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
16/06/14,2.1432,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
17/06/14,2.1487,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
18/06/14,2.1254,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
19/06/14,2.1433,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
20/06/14,2.1414,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
23/06/14,2.1373,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
24/06/14,2.1415,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
25/06/14,2.1315,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
26/06/14,2.1256,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
27/06/14,2.1228,0.25,8,-11.632,10.07,-3.478,7.091131,5.5,-3697,6.1,3.97
30/06/14,2.1185,0.25,8,7.322,8.97,-3.986,7.091131,5.5,-3697,6.1,2.87
01/07/14,2.1283,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
02/07/14,2.1309,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
03/07/14,2.1282,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
04/07/14,2.1333,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
07/07/14,2.1291,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
08/07/14,2.1248,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
09/07/14,2.1153,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
10/07/14,2.1242,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
11/07/14,2.1176,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
14/07/14,2.1163,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
15/07/14,2.1234,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
16/07/14,2.1193,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
17/07/14,2.1409,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
18/07/14,2.1243,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
21/07/14,2.1183,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
22/07/14,2.106,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
23/07/14,2.0885,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
24/07/14,2.0921,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
25/07/14,2.0941,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
28/07/14,2.0991,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
29/07/14,2.1164,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
30/07/14,2.1328,0.25,8,7.322,8.97,-3.986,7.327038,5,-1896,6.2,2.77
31/07/14,2.1418,0.25,7.5,7.322,8.97,-2.157,7.327038,5,-1896,6.2,2.77
01/08/14,2.1338,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
04/08/14,2.1311,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
05/08/14,2.1524,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
06/08/14,2.1586,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
07/08/14,2.167,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
08/08/14,2.1452,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
11/08/14,2.1505,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
12/08/14,2.164,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
13/08/14,2.1568,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
14/08/14,2.1517,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
15/08/14,2.1673,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
18/08/14,2.1637,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
19/08/14,2.1618,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
20/08/14,2.1843,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
21/08/14,2.1778,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
22/08/14,2.1755,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
25/08/14,2.1781,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
26/08/14,2.1653,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
27/08/14,2.154,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
28/08/14,2.1581,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
29/08/14,2.163,0.25,7.5,7.322,8.97,-2.157,7.836413,5,-1488,6.1,2.87
01/09/14,2.1603,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
02/09/14,2.1727,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
03/09/14,2.1572,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
04/09/14,2.1633,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
05/09/14,2.1582,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
08/09/14,2.1737,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
09/09/14,2.1963,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
10/09/14,2.1924,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
11/09/14,2.201,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
12/09/14,2.223,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
15/09/14,2.2145,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
16/09/14,2.2032,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
17/09/14,2.2238,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
18/09/14,2.2255,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
19/09/14,2.2346,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
22/09/14,2.2408,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
23/09/14,2.2393,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
24/09/14,2.2365,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
25/09/14,2.261,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
26/09/14,2.2622,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
29/09/14,2.2793,0.25,7.5,7.322,8.97,-1.932,7.198317,5,-1673,5.9,3.07
30/09/14,2.2782,0.25,7.5,11.35,10.13,-1.999,7.198317,5,-1673,5.9,4.23
01/10/14,2.2833,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
02/10/14,2.2666,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
03/10/14,2.2952,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
06/10/14,2.2677,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
07/10/14,2.275,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
08/10/14,2.2618,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
09/10/14,2.2695,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
10/10/14,2.2875,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
13/10/14,2.2694,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
14/10/14,2.2729,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
15/10/14,2.2692,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
16/10/14,2.2623,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
17/10/14,2.2459,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
20/10/14,2.2438,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
21/10/14,2.245,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
22/10/14,2.2462,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
23/10/14,2.2359,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
24/10/14,2.2316,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
27/10/14,2.2292,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
28/10/14,2.2062,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
29/10/14,2.2153,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
30/10/14,2.1981,0.25,7.5,11.35,10.13,-1.999,7.298545,2.3,-1702,5.7,4.43
31/10/14,2.2229,0.25,7.5,11.35,10.13,-2.105,7.298545,2.3,-1702,5.7,4.43
03/11/14,2.2333,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
04/11/14,2.2213,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
05/11/14,2.2442,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
06/11/14,2.2635,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
07/11/14,2.2581,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
10/11/14,2.2593,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
11/11/14,2.2566,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
12/11/14,2.2513,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
13/11/14,2.2421,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
14/11/14,2.2303,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
17/11/14,2.231,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
18/11/14,2.2212,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
19/11/14,2.2324,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
20/11/14,2.2196,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
21/11/14,2.2218,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
24/11/14,2.2301,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
25/11/14,2.2191,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
26/11/14,2.2102,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
27/11/14,2.2073,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
28/11/14,2.2201,0.25,7.5,11.35,10.13,-2.105,7.828373,2.3,-4890,5.8,4.33
01/12/14,2.2143,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
02/12/14,2.231,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
03/12/14,2.2403,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
04/12/14,2.234,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
05/12/14,2.2606,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
08/12/14,2.2685,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
09/12/14,2.2669,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
10/12/14,2.266,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
11/12/14,2.278,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
12/12/14,2.2985,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
15/12/14,2.3763,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
16/12/14,2.365,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
17/12/14,2.338,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
18/12/14,2.3229,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
19/12/14,2.3123,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
22/12/14,2.3146,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
23/12/14,2.3207,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
24/12/14,2.3181,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
25/12/14,2.3204,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
26/12/14,2.3187,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
29/12/14,2.3187,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
30/12/14,2.3281,0.25,7.5,11.35,10.13,-5.513,7.4134557,2.3,-5908,5.6,4.53
31/12/14,2.335,0.25,7.5,0.31,10.67,-6.684,7.4134557,2.3,-5908,5.6,5.07
01/01/15,2.3314,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
02/01/15,2.345,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
05/01/15,2.3306,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
06/01/15,2.3225,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
07/01/15,2.3195,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
08/01/15,2.2993,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
09/01/15,2.2946,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
12/01/15,2.2852,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
13/01/15,2.2854,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
14/01/15,2.2812,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
15/01/15,2.3104,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
16/01/15,2.3259,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
19/01/15,2.3365,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
20/01/15,2.3463,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
21/01/15,2.3503,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
22/01/15,2.3249,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
23/01/15,2.3499,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
26/01/15,2.354,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
27/01/15,2.3644,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
28/01/15,2.385,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
29/01/15,2.4162,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
30/01/15,2.4417,0.25,7.5,0.31,10.67,-6.684,7.33007832,3.2,-1692,5.7,4.97
02/02/15,2.4311,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
03/02/15,2.401,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
04/02/15,2.4663,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
05/02/15,2.4383,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
06/02/15,2.4746,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
09/02/15,2.4762,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
10/02/15,2.4964,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
11/02/15,2.5011,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
12/02/15,2.4662,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
13/02/15,2.4571,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
16/02/15,2.4563,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
17/02/15,2.4516,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
18/02/15,2.4436,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
19/02/15,2.4564,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
20/02/15,2.4534,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
23/02/15,2.4748,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
24/02/15,2.4634,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
25/02/15,2.4881,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
26/02/15,2.5041,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
27/02/15,2.5082,0.25,7.5,0.31,10.67,-2.469,7.5718168,3.2,-2957,5.5,5.17
02/03/15,2.5172,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
03/03/15,2.5356,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
04/03/15,2.5628,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
05/03/15,2.6075,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
06/03/15,2.6236,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
09/03/15,2.6016,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
10/03/15,2.6382,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
11/03/15,2.6105,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
12/03/15,2.5843,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
13/03/15,2.6398,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
16/03/15,2.626,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
17/03/15,2.6128,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
18/03/15,2.5691,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
19/03/15,2.6039,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
20/03/15,2.5742,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
23/03/15,2.5423,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
24/03/15,2.5521,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
25/03/15,2.5872,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
26/03/15,2.5957,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
27/03/15,2.6105,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
30/03/15,2.6079,0.25,7.25,0.31,10.67,-3.346,7.68389139,3.2,-4326,5.4,5.27
31/03/15,2.5975,0.25,7.25,-13.575,11.03,-4.783,7.68389139,3.2,-4326,5.4,5.63
01/04/15,2.5991,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
02/04/15,2.5853,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
03/04/15,2.5726,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
06/04/15,2.571,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
07/04/15,2.6025,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
08/04/15,2.5991,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
09/04/15,2.6201,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
10/04/15,2.6286,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
13/04/15,2.6705,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
14/04/15,2.6886,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
15/04/15,2.699,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
16/04/15,2.6787,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
17/04/15,2.6784,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
